
created | created | Entered on
changed | changed | Updated
default_langcode | boolean | Default translation
path | path | URL alias
field_address | string | Address
field_city | string | City
field_primary_address | boolean | Primary
field_state | string | State
field_user | entity_reference | Teammate → user
field_zipcode | string | Zipcode

=== ENTITY: phone_number | BUNDLE: contacts | Contacts ===
id | integer | ID
uuid | uuid | UUID
langcode | language | Language
type | entity_reference | Type → phone_number_type
title | string | Phone Number
uid | entity_reference | Entered By → user
created | created | Entered on
changed | changed | Updated
default_langcode | boolean | Default translation
path | path | URL alias
field_phone_number | telephone | Phone Number
field_phone_type | list_string | Phone Type

=== ENTITY: phone_number | BUNDLE: profile_phone_numbers | Client Phone Numbers ===
id | integer | ID
uuid | uuid | UUID
langcode | language | Language
type | entity_reference | Type → phone_number_type
title | string | Title
uid | entity_reference | Authored by → user
created | created | Authored on
changed | changed | Changed
default_langcode | boolean | Default translation
path | path | URL alias
field_phone_number | telephone | Phone Number
field_phone_type | list_string | Phone Type
field_primary_phone | boolean | Primary Phone
field_profile_attached_to | entity_reference | Old User Reference → profile
field_short_internal_description | string_long | Description/Memo
field_user | entity_reference | Client → user

=== ENTITY: phone_number | BUNDLE: suppliers | Suppliers ===
id | integer | ID
uuid | uuid | UUID
langcode | language | Language
type | entity_reference | Type → phone_number_type
title | string | Title
uid | entity_reference | Entered By → user
created | created | Entered on
changed | changed | Changed
default_langcode | boolean | Default translation
path | path | URL alias
field_phone_number | telephone | Phone Number
field_phone_type | list_string | Phone Type

=== ENTITY: classification | BUNDLE: absorption | Absorption ===
id | integer | ID
uuid | uuid | UUID
langcode | language | Language
type | entity_reference | Type → classification_type
title | string | Absorption Type
uid | entity_reference | Authored by → user
created | created | Authored on
changed | changed | Changed
default_langcode | boolean | Default translation
path | path | URL alias
field_description | text_long | Description

=== ENTITY: classification | BUNDLE: chemical_types | Chemical Types ===
id | integer | ID
uuid | uuid | UUID
langcode | language | Language
type | entity_reference | Type → classification_type
title | string | Chemical Types
uid | entity_reference | Authored by → user
created | created | Authored on
changed | changed | Changed
default_langcode | boolean | Default translation
path | path | URL alias
field_description | text_long | Description

=== ENTITY: client_type | BUNDLE: client_type | Client Type ===
id | integer | ID
uuid | uuid | UUID
langcode | language | Language
type | entity_reference | Type → client_type_type
title | string | Client Type
default_langcode | boolean | Default translation
path | path | URL alias

=== ENTITY: client_app | BUNDLE: app | App ===
id | integer | ID
uuid | uuid | UUID
langcode | language | Language
type | entity_reference | Type → client_app_type
title | string | App Name
uid | entity_reference | Entered By → user
created | created | Entered On
changed | changed | Updated
status | boolean | Active
default_langcode | boolean | Default translation
path | path | URL alias
field_apple_app_store_link | link | Apple App Store Link
field_directions | text_long | Directions
field_google_app_store_link | link | Google App Store Link
field_login_name | string | Login Name
field_logo | image | Logo
field_our_id_pin | string | Our ID/Pin
field_password | string | Password
field_website | link | Website

=== ENTITY: crew_types | BUNDLE: crew_types | Crew Types ===
id | integer | ID
uuid | uuid | UUID
langcode | language | Language
type | entity_reference | Type → crew_types_type
title | string | Crew Name
default_langcode | boolean | Default translation
path | path | URL alias
field_crew_description | text_long | Crew Description
field_crew_leader | entity_reference | Crew Leader → user
field_crew_size_maximum | integer | Crew Size - Maximum
field_crew_size_minimum | integer | Crew Size - Minimum
field_cross_crew_compatibility | entity_reference | Cross-Crew Compatibility → crew_types
field_department | entity_reference | Department → department
field_primary_responsibilities | string | Primary Responsibilities
field_required_equipment | entity_reference | Required Equipment → equipment
field_required_equipment_types | entity_reference | Required Equipment Types → taxonomy_term
field_seasonal_availability | list_integer | Seasonal Availability
field_skills_certifications | entity_reference | Required Skills/Certifications → taxonomy_term

=== ENTITY: department | BUNDLE: details | Details ===
id | integer | ID
uuid | uuid | UUID
langcode | language | Language
type | entity_reference | Type → department_type
title | string | Title
default_langcode | boolean | Default translation
path | path | URL alias
field_associated_crews | entity_reference | Associated Crews → crew_types
field_compliance_requirements | text_long | Compliance Requirements
field_department_leader | entity_reference | Department Leader → positions
field_department_name | string | Department Name
field_department_summary | text_long | Department Summary
field_key_functions | text_long | Key Functions
field_reporting_structure | entity_reference | Reporting Structure → positions

=== ENTITY: employment | BUNDLE: notes | Notes ===
id | integer | ID
uuid | uuid | UUID
langcode | language | Language
type | entity_reference | Type → employment_type
title | string | Topic
uid | entity_reference | Supervised by → user
created | created | Authored on
changed | changed | Changed
default_langcode | boolean | Default translation
path | path | URL alias
field_employee | entity_reference | Employee → user
field_evaluation | list_string | Evaluation
field_files | file | Files
field_note | text_long | Note
field_pictures | image | Pictures

=== ENTITY: manufacturer | BUNDLE: manufacturer | Manufacturer ===
id | integer | ID
uuid | uuid | UUID
langcode | language | Language
type | entity_reference | Type → manufacturer_type
title | string | Title
created | created | Authored on
changed | changed | Changed
default_langcode | boolean | Default translation
path | path | URL alias
field_banner_image | image | Top Banner Image
field_description | text_long | Description
field_email | email | Email
field_fax_line | telephone | Fax Line
field_logo | image | Logo
field_mailing_address | address | Mailing Address
field_main_telephone | telephone | Main Telephone
field_name | string | Manufacturer Name
field_shipping_address | address | Shipping Address
field_slideshow | boolean | Promoted to Slideshow
field_toll_free_telephone | telephone | Toll Free Telephone
field_type | list_string | Type
field_website | link | Website

=== ENTITY: positions | BUNDLE: role | Role ===
id | integer | ID
uuid | uuid | UUID
langcode | language | Language
type | entity_reference | Type → positions_type
title | string | Position Title
uid | entity_reference | Authored by → user
created | created | Authored on
changed | changed | Changed
status | boolean | Published
default_langcode | boolean | Default translation
path | path | URL alias
field_associated_crew | entity_reference | Associated Crew → crew_types
field_flsa_status | list_string | FLSA Status
field_job_summary | text_long | Job Summary
field_key_responsibilities | text_long | Key Responsibilities
field_physical_requirements | text_long | Physical Requirements
field_qualifications | text_long | Qualifications
field_reporting_structure | entity_reference | Reporting Structure → positions
field_skills_certifications | entity_reference | Required Skills/Certifications → taxonomy_term
field_work_environment | string | Work Environment

=== ENTITY: city | BUNDLE: city | City ===
id | integer | ID
uuid | uuid | UUID
langcode | language | Language
type | entity_reference | Type → city_type
title | string | City Title
default_langcode | boolean | Default translation
path | path | URL alias
field_banner_image | image | Top Banner Image
field_city_description | text_long | City Description
field_city_name | string | City Name
field_county | entity_reference | County → county
field_state | entity_reference | State → state
field_type | list_string | Type

=== ENTITY: county | BUNDLE: county | County ===
id | integer | ID
uuid | uuid | UUID
langcode | language | Language
type | entity_reference | Type → county_type
title | string | County Title
default_langcode | boolean | Default translation
path | path | URL alias
field_banner_image | image | Top Banner Image
field_county_description | text_long | County Description
field_county_name | string | County Name
field_county_records_search | link | County Records Search
field_gis_map_url | link | GIS Map URL
field_state | entity_reference | State → state

=== ENTITY: state | BUNDLE: state | State ===
id | integer | ID
uuid | uuid | UUID
langcode | language | Language
type | entity_reference | Type → state_type
title | string | State Title
default_langcode | boolean | Default translation
path | path | URL alias
field_abbreviation | string | Abbreviation
field_banner_image | image | Top Banner Image
field_state_description | text_long | State Description
field_state_name | string | State Name
field_type | list_string | Type

=== ENTITY: sq_ft_break_points | BUNDLE: aeration | Aeration ===
id | integer | ID
uuid | uuid | UUID
langcode | language | Language
type | entity_reference | Type → sq_ft_break_points_type
title | string | Breaking Point
default_langcode | boolean | Default translation
field_max_sq_ft | integer | Maximum
field_min_sq_ft | integer | Minimum
field_rate | decimal | Rate

=== ENTITY: sq_ft_break_points | BUNDLE: dethatching | Dethatching ===
id | integer | ID
uuid | uuid | UUID
langcode | language | Language
type | entity_reference | Type → sq_ft_break_points_type
title | string | Breaking Point
default_langcode | boolean | Default translation
field_max_sq_ft | integer | Maximum
field_min_sq_ft | integer | Minimum
field_rate | decimal | Rate

=== ENTITY: sq_ft_break_points | BUNDLE: overseeding_labor | Overseeding - Labor ===
id | integer | ID
uuid | uuid | UUID
langcode | language | Language
type | entity_reference | Type → sq_ft_break_points_type
title | string | Title
default_langcode | boolean | Default translation
field_max_sq_ft | integer | Maximum
field_min_sq_ft | integer | Minimum
field_rate | decimal | Hours / 1,000

=== ENTITY: sq_ft_break_points | BUNDLE: overseeding_seed_markup | Overseeding Seed Markup ===
id | integer | ID
uuid | uuid | UUID
langcode | language | Language
type | entity_reference | Type → sq_ft_break_points_type
title | string | Title
default_langcode | boolean | Default translation
field_max_sq_ft | integer | Maximum
field_min_sq_ft | integer | Minimum
field_rate | decimal | Markup %

=== ENTITY: sprinkler_system_types | BUNDLE: types | Types ===
id | integer | ID
uuid | uuid | UUID
langcode | language | Language
type | entity_reference | Type → sprinkler_system_types_type
title | string | Title
changed | changed | Changed
default_langcode | boolean | Default translation
path | path | URL alias
field_crew_description | text_long | Crew Description
field_public_description | text_with_summary | Public Description
field_ss_type_name | string | Type Name

=== ENTITY: sprinkler_types | BUNDLE: types | types ===
id | integer | ID
uuid | uuid | UUID
langcode | language | Language
type | entity_reference | Type → sprinkler_types_type
title | string | Name
changed | changed | Updated
default_langcode | boolean | Default translation
path | path | URL alias
field_main_image | image | Main Image
field_public_description | text_with_summary | Public Description
field_teammate_description | text_long | Crew Description

=== ENTITY: equipment_check_in_out | BUNDLE: check_in | Check In ===
id | integer | ID
uuid | uuid | UUID
langcode | language | Language
type | entity_reference | Type → equipment_check_in_out_type
title | string | Title
uid | entity_reference | Authored by → user
created | created | Authored on
changed | changed | Changed
default_langcode | boolean | Default translation
path | path | URL alias
field_checking_equipment | list_string | Checking Equipment
field_equipment_condition | list_string | Condition
field_equipment_name | entity_reference | Equipment Name → equipment
field_note | string_long | Note

=== ENTITY: equipment_status_update | BUNDLE: update | Update ===
id | integer | ID
uuid | uuid | UUID
langcode | language | Language
type | entity_reference | Type → equipment_status_update_type
title | string | Title
uid | entity_reference | Entered by → user
created | created | Entered on
default_langcode | boolean | Default translation
path | path | URL alias
field_reason_for_change | string | Reason for change
field_status | entity_reference | Status → taxonomy_term
field_status_of | entity_reference | Status of → equipment

=== ENTITY: time_clock_entry | BUNDLE: entry | entry ===
id | integer | ID
uuid | uuid | UUID
langcode | language | Language
type | entity_reference | Type → time_clock_entry_type
title | string | Title
uid | entity_reference | Authored by → user
created | created | Authored on
default_langcode | boolean | Default translation
path | path | URL alias
field_clocking_in_out | list_string | Time Clock Action
field_clocking_in_out_date | datetime | Date
field_tasks | string | Tasks
field_team_member | entity_reference | Team Member → user

=== ENTITY: sop | BUNDLE: landscaping | Landscaping ===
id | integer | ID
uuid | uuid | UUID
langcode | language | Language
type | entity_reference | Type → sop_type
title | string | Title
uid | entity_reference | Entered By → user
created | created | Entered on
changed | changed | Updated
default_langcode | boolean | Default translation
path | path | URL alias
field_materials_involved | entity_reference | Materials Involved → material
field_name | string | Name
field_parent_sop | entity_reference | Parent SOP → sop
field_prerequisites | string | Prerequisites
field_related_sops | entity_reference | Related SOPs → sop
field_service | entity_reference | Service → taxonomy_term
field_sop_code | string | SOP Code
field_sop_last_reviewed | datetime | Last Reviewed
field_sop_owner | entity_reference | Editor → user
field_sop_purpose | text_long | Purpose
field_sop_responsibilities | text_long | Rules & Responsibilities
field_sop_scope | text_long | Scope
field_sop_status | list_string | Status
field_sop_steps | text_long | Steps & Procedures
field_sop_tools_and_resources | text_long | Tools and Resources
field_sop_version | string | Version
field_sop__kpis | text_long | Key Performance Indicators

=== ENTITY: sop | BUNDLE: lighting | Lighting Department ===
id | integer | ID
uuid | uuid | UUID
langcode | language | Language
type | entity_reference | Type → sop_type
title | string | Title
uid | entity_reference | Entered By → user
created | created | Entered on
changed | changed | Updated
default_langcode | boolean | Default translation
path | path | URL alias
field_materials_involved | entity_reference | Materials Involved → material
field_name | string | Name
field_parent_sop | entity_reference | Parent SOP → sop
field_prerequisites | string | Prerequisites
field_related_sops | entity_reference | Related SOPs → sop
field_service | entity_reference | Service → taxonomy_term
field_sop_code | string | SOP Code
field_sop_last_reviewed | datetime | Last Reviewed
field_sop_owner | entity_reference | Editor → user
field_sop_purpose | text_long | Purpose
field_sop_responsibilities | text_long | Rules & Responsibilities
field_sop_scope | text_long | Scope
field_sop_status | list_string | Status
field_sop_steps | text_long | Steps & Procedures
field_sop_tools_and_resources | text_long | Tools and Resources
field_sop_version | string | Version
field_sop__kpis | text_long | Key Performance Indicators

=== ENTITY: sop | BUNDLE: maintenance | Maintenance Department ===
id | integer | ID
uuid | uuid | UUID
langcode | language | Language
type | entity_reference | Type → sop_type
title | string | Title
uid | entity_reference | Entered By → user
created | created | Entered on
changed | changed | Updated
default_langcode | boolean | Default translation
path | path | URL alias
field_materials_involved | entity_reference | Materials Involved → material
field_name | string | Name
field_parent_sop | entity_reference | Parent SOP → sop
field_prerequisites | string | Prerequisites
field_related_sops | entity_reference | Related SOPs → sop
field_service | entity_reference | Service → taxonomy_term
field_sop_code | string | SOP Code
field_sop_last_reviewed | datetime | Last Reviewed
field_sop_owner | entity_reference | Editor → user
field_sop_purpose | text_long | Purpose
field_sop_responsibilities | text_long | Rules & Responsibilities
field_sop_scope | text_long | Scope
field_sop_status | list_string | Status
field_sop_steps | text_long | Steps & Procedures
field_sop_tools_and_resources | text_long | Tools and Resources
field_sop_version | string | Version
field_sop__kpis | text_long | Key Performance Indicators

=== ENTITY: sop | BUNDLE: office_administration | Office Administration ===
id | integer | ID
uuid | uuid | UUID
langcode | language | Language
type | entity_reference | Type → sop_type
title | string | SOP Title
uid | entity_reference | Authored by → user
created | created | Entered on
changed | changed | Updated
default_langcode | boolean | Default translation
path | path | URL alias
field_name | string | Name
field_parent_sop | entity_reference | Parent SOP → sop
field_prerequisites | string | Prerequisites
field_related_sops | entity_reference | Related SOPs → sop
field_sop_code | string | SOP Code
field_sop_last_reviewed | datetime | Last Reviewed
field_sop_owner | entity_reference | Editor → user
field_sop_purpose | text_long | Purpose
field_sop_responsibilities | text_long | Rules & Responsibilities
field_sop_scope | text_long | Scope
field_sop_status | list_string | Status
field_sop_steps | text_long | Steps & Procedures
field_sop_tools_and_resources | text_long | Tools and Resources
field_sop_version | string | Version
field_sop__kpis | text_long | Key Performance Indicators

=== ENTITY: sop | BUNDLE: safety | Safety SOPs ===
id | integer | ID
uuid | uuid | UUID
langcode | language | Language
type | entity_reference | Type → sop_type
title | string | Title
uid | entity_reference | Entered By → user
created | created | Entered on
changed | changed | Updated
default_langcode | boolean | Default translation
path | path | URL alias
field_materials_involved | entity_reference | Materials Involved → material
field_name | string | Name
field_parent_sop | entity_reference | Parent SOP → sop
field_prerequisites | string | Prerequisites
field_related_sops | entity_reference | Related SOPs → sop
field_service | entity_reference | Service → taxonomy_term
field_sop_code | string | SOP Code
field_sop_last_reviewed | datetime | Last Reviewed
field_sop_owner | entity_reference | Editor → user
field_sop_purpose | text_long | Purpose
field_sop_responsibilities | text_long | Rules & Responsibilities
field_sop_scope | text_long | Scope
field_sop_status | list_string | Status
field_sop_steps | text_long | Steps & Procedures
field_sop_tools_and_resources | text_long | Tools and Resources
field_sop_version | string | Version
field_sop__kpis | text_long | Key Performance Indicators

=== ENTITY: sop | BUNDLE: snow_removal | Snow Removal Department ===
id | integer | ID
uuid | uuid | UUID
langcode | language | Language
type | entity_reference | Type → sop_type
title | string | Title
uid | entity_reference | Entered By → user
created | created | Entered on
changed | changed | Updated
default_langcode | boolean | Default translation
path | path | URL alias
field_materials_involved | entity_reference | Materials Involved → material
field_name | string | Name
field_parent_sop | entity_reference | Parent SOP → sop
field_prerequisites | string | Prerequisites
field_related_sops | entity_reference | Related SOPs → sop
field_service | entity_reference | Service → taxonomy_term
field_sop_code | string | SOP Code
field_sop_last_reviewed | datetime | Last Reviewed
field_sop_owner | entity_reference | Editor → user
field_sop_purpose | text_long | Purpose
field_sop_responsibilities | text_long | Rules & Responsibilities
field_sop_scope | text_long | Scope
field_sop_status | list_string | Status
field_sop_steps | text_long | Steps & Procedures
field_sop_tools_and_resources | text_long | Tools and Resources
field_sop_version | string | Version
field_sop__kpis | text_long | Key Performance Indicators

=== ENTITY: sop | BUNDLE: sop_governance | SOP Guidlines ===
id | integer | ID
uuid | uuid | UUID
langcode | language | Language
type | entity_reference | Type → sop_type
title | string | Title
uid | entity_reference | Authored by → user
created | created | Authored on
changed | changed | Changed
default_langcode | boolean | Default translation
path | path | URL alias
field_name | string | Name
field_parent_sop | entity_reference | Parent SOP → sop
field_prerequisites | string | Prerequisites
field_related_sops | entity_reference | Related SOPs → sop
field_service | entity_reference | Service → taxonomy_term
field_sop_code | string | SOP Code
field_sop_last_reviewed | datetime | Last Reviewed
field_sop_owner | entity_reference | Editor → user
field_sop_purpose | text_long | Purpose
field_sop_responsibilities | text_long | Rules & Responsibilities
field_sop_scope | text_long | Scope
field_sop_status | list_string | Status
field_sop_steps | text_long | Steps & Procedures
field_sop_version | string | Version
field_sop__kpis | text_long | Key Performance Indicators

=== ENTITY: sop | BUNDLE: spray | Spray Department ===
id | integer | ID
uuid | uuid | UUID
langcode | language | Language
type | entity_reference | Type → sop_type
title | string | Title
uid | entity_reference | Entered By → user
created | created | Entered on
changed | changed | Updated
default_langcode | boolean | Default translation
path | path | URL alias
field_materials_involved | entity_reference | Materials Involved → material
field_name | string | Name
field_parent_sop | entity_reference | Parent SOP → sop
field_prerequisites | string | Prerequisites
field_related_sops | entity_reference | Related SOPs → sop
field_service | entity_reference | Service → taxonomy_term
field_sop_code | string | SOP Code
field_sop_last_reviewed | datetime | Last Reviewed
field_sop_owner | entity_reference | Editor → user
field_sop_purpose | text_long | Purpose
field_sop_responsibilities | text_long | Rules & Responsibilities
field_sop_scope | text_long | Scope
field_sop_status | list_string | Status
field_sop_steps | text_long | Steps & Procedures
field_sop_tools_and_resources | text_long | Tools and Resources
field_sop_version | string | Version
field_sop__kpis | text_long | Key Performance Indicators

=== ENTITY: sop | BUNDLE: sprinkler_maintenance | Sprinkler Department ===
id | integer | ID
uuid | uuid | UUID
langcode | language | Language
type | entity_reference | Type → sop_type
title | string | Title
uid | entity_reference | Entered By → user
created | created | Entered on
changed | changed | Updated
default_langcode | boolean | Default translation
path | path | URL alias
field_materials_involved | entity_reference | Materials Involved → material
field_name | string | Name
field_parent_sop | entity_reference | Parent SOP → sop
field_prerequisites | string | Prerequisites
field_related_sops | entity_reference | Related SOPs → sop
field_service | entity_reference | Service → taxonomy_term
field_sop_code | string | SOP Code
field_sop_last_reviewed | datetime | Last Reviewed
field_sop_owner | entity_reference | Editor → user
field_sop_purpose | text_long | Purpose
field_sop_responsibilities | text_long | Rules & Responsibilities
field_sop_scope | text_long | Scope
field_sop_status | list_string | Status
field_sop_steps | text_long | Steps & Procedures
field_sop_tools_and_resources | text_long | Tools and Resources
field_sop_version | string | Version
field_sop__kpis | text_long | Key Performance Indicators

=== ENTITY: sop | BUNDLE: system_procedures | WEB Procedures ===
id | integer | ID
uuid | uuid | UUID
langcode | language | Language
type | entity_reference | Type → sop_type
title | string | SOP Title
uid | entity_reference | Entered By → user
created | created | Entered on
changed | changed | Updated
default_langcode | boolean | Default translation
path | path | URL alias
field_name | string | Name
field_parent_sop | entity_reference | Parent SOP → sop
field_prerequisites | string | Prerequisites
field_related_sops | entity_reference | Related SOPs → sop
field_service | entity_reference | Service → taxonomy_term
field_sop_code | string | SOP Code
field_sop_last_reviewed | datetime | Last Reviewed
field_sop_owner | entity_reference | Editor → user
field_sop_purpose | text_long | Purpose
field_sop_responsibilities | text_long | Rules & Responsibilities
field_sop_scope | text_long | Scope
field_sop_status | list_string | Status
field_sop_steps | text_long | Steps & Procedures
field_sop_tools_and_resources | text_long | Tools and Resources
field_sop_version | string | Version
field_sop__kpis | text_long | Key Performance Indicators

=== ENTITY: sop | BUNDLE: training | Training ===
id | integer | ID
uuid | uuid | UUID
langcode | language | Language
type | entity_reference | Type → sop_type
title | string | SOP Title
uid | entity_reference | Entered By → user
created | created | Entered on
changed | changed | Updated
default_langcode | boolean | Default translation
path | path | URL alias
field_name | string | Name
field_parent_sop | entity_reference | Parent SOP → sop
field_prerequisites | string | Prerequisites
field_related_sops | entity_reference | Related SOPs → sop
field_required_positions | entity_reference | Required Positions → positions
field_sop_code | string | SOP Code
field_sop_last_reviewed | datetime | Last Reviewed
field_sop_owner | entity_reference | Editor → user
field_sop_purpose | text_long | Purpose
field_sop_responsibilities | text_long | Rules & Responsibilities
field_sop_scope | text_long | Scope
field_sop_status | list_string | Status
field_sop_steps | text_long | Steps & Procedures
field_sop_tools_and_resources | text_long | Tools and Resources
field_sop_version | string | Version
field_sop__kpis | text_long | Key Performance Indicators

=== ENTITY: handbook | BUNDLE: cover | Cover Page ===
id | integer | ID
uuid | uuid | UUID
langcode | language | Language
type | entity_reference | Type → handbook_type
title | string | Title
uid | entity_reference | Authored by → user
created | created | Authored on
changed | changed | Changed
status | boolean | Published
default_langcode | boolean | Default translation
path | path | URL alias
field_body | text_long | Body
field_image | image | Cover Image
field_intro | text_long | Intro
field_parent_page | entity_reference | Parent Page → handbook
field_weight | weight | Weight

=== ENTITY: handbook | BUNDLE: page | Page ===
id | integer | ID
uuid | uuid | UUID
langcode | language | Language
type | entity_reference | Type → handbook_type
title | string | Title
uid | entity_reference | Authored by → user
created | created | Authored on
changed | changed | Changed
status | boolean | Published
default_langcode | boolean | Default translation
path | path | URL alias
field_body | text_long | Body
field_image | image | Main Image
field_intro | text_long | Intro
field_parent_page | entity_reference | Parent Page → handbook
field_weight | weight | Weight

=== ENTITY: manual | BUNDLE: chapter | Chapter ===
id | integer | ID
uuid | uuid | UUID
langcode | language | Language
type | entity_reference | Type → manual_type
title | string | Chapter Title
uid | entity_reference | Authored by → user
created | created | Authored on
changed | changed | Changed
status | boolean | Published
default_langcode | boolean | Default translation
path | path | URL alias
field_associated_crew | entity_reference | Associated Crew(s) → crew_types
field_chapter_number | integer | Chapter Number
field_cover_image | image | Cover Image
field_description | text_long | Chapter Introduction
field_parent_manual | entity_reference | Parent Manual → manual
field_subtitle | string | Chapter Subtitle

=== ENTITY: manual | BUNDLE: page | Page ===
id | integer | ID
uuid | uuid | UUID
langcode | language | Language
type | entity_reference | Type → manual_type
title | string | Page Title
uid | entity_reference | Authored by → user
created | created | Authored on
changed | changed | Changed
status | boolean | Published
default_langcode | boolean | Default translation
path | path | URL alias
field_cover_image | image | Page Image
field_description | text_long | Page Content
field_parent_chapter | entity_reference | Parent Content → manual

=== ENTITY: manual | BUNDLE: title_page | Manual Title Page ===
id | integer | ID
uuid | uuid | UUID
langcode | language | Language
type | entity_reference | Type → manual_type
title | string | Manual title
uid | entity_reference | Authored by → user
created | created | Authored on
changed | changed | Changed
status | boolean | Published
default_langcode | boolean | Default translation
path | path | URL alias
field_associated_crew | entity_reference | Associated Crew(s) → crew_types
field_cover_image | image | Cover Image
field_description | text_long | Description
field_publication_date | datetime | Publication Date
field_subtitle | string | Subtitle
field_version | string | Version

=== ENTITY: lawn_and_garden_pests | BUNDLE: weed_types | Weed Types ===
id | integer | ID
uuid | uuid | UUID
langcode | language | Language
type | entity_reference | Type → lawn_and_garden_pests_type
title | string | Title
uid | entity_reference | Authored by → user
created | created | Authored on
changed | changed | Changed
default_langcode | boolean | Default translation
path | path | URL alias
field_appearance | text_long | Appearance
field_banner_image | image | Top Banner Image
field_common_name | string | Common Name
field_description | text_with_summary | Description
field_growth_stage_mature | image | Growth Stage - Mature
field_growth_stage_seeded | image | Growth Stage - Seeded
field_growth_stage_succulent | image | Growth Stage - Seedling
field_growth_stage_vegetative | image | Growth Stage - Vegetative
field_iconic_image | image | Iconic Image
field_leaf_category | list_string | Leaf Category
field_life_cycle | list_string | Life Cycle
field_plant_family | string | Family
field_plant_genus | string | Genus
field_plant_species | string | Species
field_size | string | Size
field_weed_categories | entity_reference | Weed Categories → taxonomy_term
field_weed_control_tips | text | Weed Control Tips
field_where | string | Where It Grows

=== ENTITY: testimonial | BUNDLE: client | Client ===
id | integer | ID
uuid | uuid | UUID
langcode | language | Language
type | entity_reference | Type → testimonial_type
title | string | Title
uid | entity_reference | Authored by → user
created | created | Authored on
changed | changed | Changed
status | boolean | Front Promoted
default_langcode | boolean | Default translation
path | path | URL alias
field_customer | entity_reference | Customer → user
field_testimonial_by | string | Testimonial by
field_testimonial_image | image | Example Image
field_testimony | text_long | Testimony
field_testimony_service | entity_reference | Testimony of which Services → taxonomy_term

=== ENTITY: site_content | BUNDLE: public_info | Public Info ===
id | integer | ID
uuid | uuid | UUID
langcode | language | Language
type | entity_reference | Type → site_content_type
title | string | Page Location
uid | entity_reference | Authored by → user
created | created | Authored on
changed | changed | Changed
default_langcode | boolean | Default translation
path | path | URL alias
field_content_text | text_with_summary | Content Text
field_iconic_image | image | Iconic Image
field_name | string | Name

=== ENTITY: site_content | BUNDLE: teammate | Teammate Content ===
id | integer | ID
uuid | uuid | UUID
langcode | language | Language
type | entity_reference | Type → site_content_type
title | string | Title
uid | entity_reference | Entered by → user
created | created | Entered on
changed | changed | Updated
default_langcode | boolean | Default translation
path | path | URL alias
field_content_text | text_with_summary | Content Text
field_iconic_image | image | Iconic Image
field_name | string | Name

=== ENTITY: site_landing_page | BUNDLE: office_administration | Office Administration ===
id | integer | ID
uuid | uuid | UUID
langcode | language | Language
type | entity_reference | Type → site_landing_page_type
title | string | Title
uid | entity_reference | Authored by → user
created | created | Authored on
changed | changed | Changed
status | boolean | Published
default_langcode | boolean | Default translation
path | path | URL alias
field_description | text_long | Description
field_menu | entity_reference | Menu → menu

=== ENTITY: site_landing_page | BUNDLE: supervisor | Supervisor ===
id | integer | ID
uuid | uuid | UUID
langcode | language | Language
type | entity_reference | Type → site_landing_page_type
title | string | Title
uid | entity_reference | Authored by → user
created | created | Authored on
changed | changed | Changed
status | boolean | Published
default_langcode | boolean | Default translation
path | path | URL alias
field_description | text_long | Description

=== ENTITY: site_landing_page | BUNDLE: teammate | Teammate ===
id | integer | ID
uuid | uuid | UUID
langcode | language | Language
type | entity_reference | Type → site_landing_page_type
title | string | Title
uid | entity_reference | Authored by → user
created | created | Authored on
changed | changed | Changed
status | boolean | Published
default_langcode | boolean | Default translation
path | path | URL alias
field_description | text_long | Description
